,random,naive,mfr,recommender,recommender one-hot,popularity,popularity one-hot,tcn,tcn one-hot,des,des on-hot,Parrot 50
21,0.0,0.0,0.0,0.001970897736911626,0.0,0.019310344827586208,0.0,0.010584480129182339,0.0,0.016666666666666666,0.0,0.0
22,0.0,0.0,0.0,0.01287653188115596,0.0,0.016551724137931035,0.0,0.02834251895546913,1.0,0.0175,0.0,0.0
23,0.0,0.0,0.0,0.024143497277167428,0.0,0.02620689655172414,0.0,0.02862999401986599,0.0,0.024166666666666666,0.0,1.0
24,0.0,0.0,0.0,0.1931479782173394,1.0,0.022068965517241378,0.0,0.013202454894781113,0.0,0.023333333333333334,0.0,1.0
25,0.0,0.0,0.0,0.004023916212861237,0.0,0.008275862068965517,0.0,0.006910123862326145,0.0,0.009166666666666667,0.0,0.0
26,0.0,0.0,0.0,0.014857536785949185,0.0,0.004137931034482759,0.0,0.012345925904810429,0.0,0.0033333333333333335,0.0,1.0
27,0.0,0.0,0.0,0.005852969036889074,0.0,0.00896551724137931,0.0,0.013827169314026833,0.0,0.008333333333333333,0.0,1.0
28,0.0,0.0,0.0,0.003330137555471368,0.0,0.0034482758620689655,0.0,0.012186920270323753,0.0,0.0033333333333333335,0.0,0.0
29,0.0,0.0,0.0,0.0023554631489919437,0.0,0.010344827586206896,0.0,0.008938229642808437,0.0,0.01,0.0,1.0
30,0.0,0.0,0.0,0.048286994554334856,0.0,0.020689655172413793,0.0,0.026141047477722168,0.0,0.019166666666666665,0.0,1.0
31,0.0,0.0,0.0,0.006438265940577979,0.0,0.008275862068965517,0.0,0.015329873189330101,0.0,0.008333333333333333,0.0,1.0
32,0.0,0.0,0.0,0.00449181344691487,0.0,0.009655172413793104,0.0,0.0050673033110797405,0.0,0.01,0.0,1.0
33,0.0,0.0,0.0,0.01931479782173394,0.0,0.008275862068965517,0.0,0.011503724381327629,0.0,0.01,0.0,0.0
34,0.0,0.0,0.0,0.005082841532035247,0.0,0.006896551724137931,0.0,0.005702605936676264,0.0,0.006666666666666667,0.0,1.0
35,0.0,0.0,0.0,0.0030658409240847517,0.0,0.011724137931034483,0.0,0.025656595826148987,1.0,0.010833333333333334,0.0,0.0
36,0.0,0.0,0.0,0.004198869091681291,0.0,0.004827586206896552,0.0,0.004951168783009052,0.0,0.005833333333333334,0.0,1.0
37,0.0,0.0,0.0,0.007428768392974593,0.0,0.007586206896551724,0.0,0.00713424663990736,0.0,0.009166666666666667,0.0,0.0
38,0.0,0.0,0.0,0.0062305799424948165,0.0,0.011724137931034483,0.0,0.006846620235592127,0.0,0.013333333333333334,0.0,1.0
39,0.0,0.0,0.0,0.00261010781374783,0.0,0.010344827586206896,0.0,0.007375115994364023,0.0,0.010833333333333334,0.0,1.0
40,0.0,0.0,0.0,0.0029715073571898376,0.0,0.007586206896551724,0.0,0.00748297106474638,0.0,0.008333333333333333,0.0,0.0
41,0.0,0.0,0.0,0.0020768599808316064,0.0,0.004137931034482759,0.0,0.003643738105893135,0.0,0.004166666666666667,0.0,1.0
42,0.0,0.0,0.0,0.00261010781374783,0.0,0.00896551724137931,0.0,0.008179613389074802,0.0,0.008333333333333333,0.0,1.0
43,0.0,0.0,0.0,0.002541420766017624,0.0,0.0034482758620689655,0.0,0.002292418386787176,0.0,0.004166666666666667,0.0,0.0
44,0.0,0.0,0.0,0.004389726777666803,0.0,0.004827586206896552,0.0,0.007968742400407791,0.0,0.005,0.0,0.0
45,0.0,0.0,0.0,0.0021225052551355973,0.0,0.007586206896551724,0.0,0.005812624003738165,0.0,0.0075,0.0,1.0
46,0.0,0.0,0.0,0.0021225052551355978,0.0,0.004827586206896552,0.0,0.0020464835688471794,0.0,0.005833333333333334,0.0,1.0
47,0.0,0.0,0.0,0.00522021562749566,0.0,0.008275862068965517,0.0,0.011615429073572159,0.0,0.01,0.0,1.0
48,0.0,0.0,0.0,0.00522021562749566,0.0,0.009655172413793104,0.0,0.012932960875332355,0.0,0.010833333333333334,0.0,0.0
49,0.0,0.0,0.0,0.09657398910866968,0.0,0.002758620689655172,0.0,0.037629030644893646,1.0,0.0033333333333333335,0.0,0.0
50,0.0,0.0,0.0,0.01136164577749055,0.0,0.004827586206896552,0.0,0.011593898758292198,0.0,0.005,0.0,1.0
51,0.0,0.0,0.0,0.00419886909168129,0.0,0.006896551724137931,0.0,0.010058022104203701,0.0,0.005833333333333334,0.0,1.0
52,0.0,0.0,0.0,0.0321913297028899,0.0,0.014482758620689656,0.0,0.010865154676139355,0.0,0.015833333333333335,0.0,1.0
53,0.0,0.0,0.0,0.007153628822864423,0.0,0.007586206896551724,0.0,0.00600606482475996,0.0,0.006666666666666667,0.0,1.0
54,0.0,0.0,0.0,0.004952512261983061,0.0,0.014482758620689656,0.0,0.013896189630031586,0.0,0.013333333333333334,0.0,0.0
55,0.0,0.0,0.0,0.0022723291554981105,0.0,0.002758620689655172,0.0,0.005998114589601755,0.0,0.0033333333333333335,0.0,1.0
56,0.0,0.0,0.0,0.005220215627495657,0.0,0.008275862068965517,0.0,0.006066191475838423,0.0,0.0075,0.0,0.0
57,0.0,0.0,0.0,0.010730443234296632,0.0,0.011034482758620689,0.0,0.009598108939826488,0.0,0.010833333333333334,0.0,0.0
58,0.0,0.0,0.0,0.004292177293718652,0.0,0.008275862068965517,0.0,0.006978175602853298,0.0,0.008333333333333333,0.0,0.0
59,0.0,0.0,0.0,0.005852969036889074,0.0,0.005517241379310344,0.0,0.015098994597792625,0.0,0.006666666666666667,0.0,1.0
60,0.0,0.0,0.0,0.0643826594057798,0.0,0.011034482758620689,0.0,0.012365945614874363,0.0,0.010833333333333334,0.0,0.0
61,0.0,0.0,0.0,0.004023916212861238,0.0,0.022758620689655173,0.0,0.004869814496487379,0.0,0.021666666666666667,0.0,1.0
62,0.0,0.0,0.0,0.00715362882286442,0.0,0.01310344827586207,0.0,0.023777566850185394,0.0,0.015,0.0,0.0
63,0.0,0.0,0.0,0.01207174863858371,0.0,0.021379310344827585,0.0,0.021718909963965416,0.0,0.018333333333333333,0.0,0.0
64,0.0,0.0,0.0,0.0026101078137478304,0.0,0.006896551724137931,0.0,0.002725873375311494,0.0,0.0075,0.0,1.0
65,0.0,0.0,0.0,0.004828699455433484,0.0,0.013793103448275862,0.0,0.017633650451898575,0.0,0.014166666666666666,0.0,0.0
66,0.0,0.0,0.0,0.1931479782173394,1.0,0.013793103448275862,0.0,0.012975749559700489,0.0,0.014166666666666666,0.0,0.0
67,0.0,0.0,0.0,0.013796284158381382,0.0,0.008275862068965517,0.0,0.0067568267695605755,0.0,0.0075,0.0,1.0
68,0.0,0.0,0.0,0.004292177293718653,0.0,0.019310344827586208,0.0,0.02371082454919815,0.0,0.015833333333333335,0.0,1.0
69,0.0,0.0,0.0,0.006035874319291857,0.0,0.008275862068965517,0.0,0.009636924602091312,0.0,0.008333333333333333,0.0,1.0
70,0.0,0.0,0.0,0.0025414207660176234,0.0,0.01310344827586207,0.0,0.0013926702085882425,0.0,0.0125,0.0,0.0
71,0.0,0.0,0.0,0.048286994554334856,0.0,0.01310344827586207,0.0,0.00964147038757801,0.0,0.014166666666666666,0.0,1.0
72,0.0,0.0,0.0,0.016095664851444945,0.0,0.011724137931034483,0.0,0.007268745917826891,0.0,0.013333333333333334,0.0,1.0
73,0.0,0.0,0.0,0.0068981420791906925,0.0,0.01310344827586207,0.0,0.011920691467821598,0.0,0.010833333333333334,0.0,1.0
74,0.0,0.0,0.0,0.00965739891086697,0.0,0.010344827586206896,0.0,0.015957003459334373,0.0,0.01,0.0,1.0
75,0.0,0.0,0.0,0.004952512261983061,0.0,0.014482758620689656,0.0,0.007740628905594349,0.0,0.0125,0.0,0.0
76,0.0,0.0,1.0,0.0026826108085741575,0.0,0.022068965517241378,0.0,0.043727245181798935,1.0,0.023333333333333334,0.0,1.0
77,0.0,0.0,0.0,0.01609566485144495,0.0,0.011034482758620689,0.0,0.007463578134775162,0.0,0.011666666666666667,0.0,1.0
78,0.0,0.0,0.0,0.014857536785949185,0.0,0.009655172413793104,0.0,0.004624153021723032,0.0,0.009166666666666667,0.0,1.0
79,0.0,0.0,0.0,0.0026458627153060194,0.0,0.008275862068965517,0.0,0.00654507614672184,0.0,0.009166666666666667,0.0,1.0
80,0.0,0.0,0.0,0.0023554631489919437,0.0,0.010344827586206896,0.0,0.0067966696806252,0.0,0.011666666666666667,0.0,1.0
81,0.0,0.0,0.0,0.0026826108085741584,0.0,0.004137931034482759,0.0,0.00302526680752635,0.0,0.005,0.0,1.0
82,0.0,0.0,0.0,0.0021225052551355978,0.0,0.008275862068965517,0.0,0.01827075146138668,0.0,0.009166666666666667,0.0,0.0
83,0.0,0.0,0.0,0.009197522772254257,0.0,0.006896551724137931,0.0,0.020015856251120567,0.0,0.006666666666666667,0.0,1.0
84,0.0,0.0,0.0,0.010730443234296632,0.0,0.0034482758620689655,0.0,0.009892200119793415,0.0,0.0033333333333333335,0.0,1.0
85,0.0,0.0,0.0,0.009197522772254257,0.0,0.006896551724137931,0.0,0.013065327890217304,0.0,0.006666666666666667,0.0,1.0
86,0.0,0.0,0.0,0.007725919128693577,0.0,0.002758620689655172,0.0,0.012086846865713596,0.0,0.0033333333333333335,0.0,0.0
87,0.0,0.0,0.0,0.002054765725716376,0.0,0.004827586206896552,0.0,0.007075200788676739,0.0,0.005,0.0,1.0
88,0.0,0.0,0.0,0.01609566485144495,0.0,0.007586206896551724,0.0,0.010160373523831367,0.0,0.008333333333333333,0.0,1.0
89,0.0,0.0,0.0,0.008779453555333607,0.0,0.011724137931034483,0.0,0.013445463962852955,0.0,0.0125,0.0,1.0
90,0.0,0.0,0.0,0.027592568316762763,0.0,0.015172413793103448,0.0,0.008695361204445362,0.0,0.0125,0.0,1.0
91,0.0,0.0,0.0,0.03862959564346787,0.0,0.02413793103448276,1.0,0.04364849999547005,1.0,0.021666666666666667,0.0,1.0
92,0.0,0.0,1.0,0.009197522772254257,0.0,0.022068965517241378,0.0,0.0576932467520237,1.0,0.024166666666666666,1.0,1.0
93,0.0,0.0,0.0,0.021460886468593263,0.0,0.015172413793103448,0.0,0.007925542071461678,0.0,0.015833333333333335,0.0,0.0
94,0.0,0.0,0.0,0.004292177293718654,0.0,0.00896551724137931,0.0,0.05022694170475006,1.0,0.009166666666666667,0.0,0.0
95,0.0,0.0,0.0,0.007153628822864421,0.0,0.005517241379310344,0.0,0.006322777364403009,0.0,0.006666666666666667,0.0,0.0
96,0.0,0.0,0.0,0.012071748638583712,0.0,0.02413793103448276,0.0,0.02190180867910385,0.0,0.023333333333333334,0.0,0.0
97,0.0,0.0,0.0,0.0033885610213568312,0.0,0.01310344827586207,0.0,0.0032064500264823437,0.0,0.013333333333333334,0.0,1.0
98,0.0,0.0,0.0,0.0026101078137478304,0.0,0.007586206896551724,0.0,0.013048741035163403,0.0,0.006666666666666667,0.0,1.0
99,0.0,0.0,0.0,0.005852969036889073,0.0,0.004827586206896552,0.0,0.020762933418154716,0.0,0.004166666666666667,0.0,1.0
100,0.0,0.0,0.0,0.0030658409240847525,0.0,0.021379310344827585,0.0,0.004869598429650068,0.0,0.0225,0.0,0.0
101,0.0,0.0,0.0,0.003388561021356831,0.0,0.017241379310344827,0.0,0.011531848460435867,0.0,0.016666666666666666,0.0,0.0
102,0.0,0.0,0.0,0.027592568316762763,0.0,0.01310344827586207,0.0,0.02099313773214817,0.0,0.0125,0.0,1.0
103,0.0,0.0,0.0,0.0321913297028899,0.0,0.015862068965517243,0.0,0.01650799624621868,0.0,0.014166666666666666,0.0,1.0
104,0.0,0.0,0.0,0.03862959564346788,0.0,0.02482758620689655,1.0,0.020020131021738052,0.0,0.024166666666666666,1.0,1.0
105,0.0,0.0,0.0,0.007725919128693576,0.0,0.012413793103448275,0.0,0.006981091573834419,0.0,0.013333333333333334,0.0,1.0
106,0.0,0.0,0.0,0.001991216270281849,0.0,0.017241379310344827,0.0,0.004661007784307003,0.0,0.015,0.0,0.0
107,0.0,0.0,0.0,0.004198869091681291,0.0,0.006896551724137931,0.0,0.015026078559458256,0.0,0.006666666666666667,0.0,0.0
108,0.0,0.0,0.0,0.003862959564346787,0.0,0.00896551724137931,0.0,0.006012925412505865,0.0,0.008333333333333333,0.0,0.0
109,0.0,0.0,0.0,0.0643826594057798,0.0,0.011724137931034483,0.0,0.009693242609500885,0.0,0.0125,0.0,0.0
110,0.0,0.0,0.0,0.004198869091681291,0.0,0.0034482758620689655,0.0,0.0020953211933374405,0.0,0.0025,0.0,0.0
111,0.0,0.0,0.0,0.0643826594057798,0.0,0.004827586206896552,0.0,0.011795719154179096,0.0,0.005,0.0,1.0
112,0.0,0.0,0.0,0.0028404114443726382,0.0,0.011724137931034483,0.0,0.009302202612161636,0.0,0.011666666666666667,0.0,1.0
113,0.0,0.0,0.0,0.0032736945460565994,0.0,0.00896551724137931,0.0,0.009687633253633976,0.0,0.01,0.0,1.0
114,0.0,0.0,0.0,0.021460886468593263,0.0,0.02413793103448276,0.0,0.03565669432282448,0.0,0.0225,0.0,1.0
115,0.0,0.0,0.0,0.004710926297983887,0.0,0.011034482758620689,0.0,0.019949043169617653,0.0,0.01,0.0,0.0
116,0.0,0.0,0.0,0.007725919128693576,0.0,0.021379310344827585,0.0,0.01630132459104061,0.0,0.021666666666666667,0.0,0.0
117,0.0,0.0,0.0,0.0028404114443726382,0.0,0.00896551724137931,0.0,0.0041702063754200935,0.0,0.009166666666666667,0.0,1.0
118,0.0,0.0,0.0,0.0019912162702818495,0.0,0.011034482758620689,0.0,0.0031290394254028797,0.0,0.011666666666666667,0.0,0.0
119,0.0,0.0,0.0,0.006660275110942739,0.0,0.006206896551724138,0.0,0.004365502391010523,0.0,0.0075,0.0,1.0
120,0.0,0.0,0.0,0.01931479782173394,0.0,0.004827586206896552,0.0,0.007786755915731192,0.0,0.005833333333333334,0.0,0.0
121,0.0,0.0,0.0,0.002194863388833402,0.0,0.006896551724137931,0.0,0.005483138840645552,0.0,0.0075,0.0,0.0
122,0.0,0.0,0.0,0.0028828056450349165,0.0,0.019310344827586208,0.0,0.00862020906060934,0.0,0.016666666666666666,0.0,0.0
123,0.0,0.0,1.0,0.0027992460611208614,0.0,0.022068965517241378,0.0,0.03839915618300438,0.0,0.025,0.0,0.0
124,1.0,0.0,0.0,0.014857536785949185,0.0,0.00896551724137931,0.0,0.017819158732891083,0.0,0.009166666666666667,0.0,1.0
125,0.0,0.0,0.0,0.007428768392974593,0.0,0.011034482758620689,0.0,0.01101806852966547,0.0,0.010833333333333334,0.0,0.0
126,0.0,0.0,0.0,0.005082841532035248,0.0,0.009655172413793104,0.0,0.007162954192608595,0.0,0.01,0.0,0.0
127,0.0,0.0,0.0,0.004491813446914869,0.0,0.007586206896551724,0.0,0.0054873027838766575,0.0,0.009166666666666667,0.0,1.0
128,0.0,0.0,0.0,0.002508415301523888,0.0,0.021379310344827585,0.0,0.0039476435631513596,0.0,0.0225,0.0,1.0
129,0.0,0.0,0.0,0.0030658409240847517,0.0,0.011724137931034483,0.0,0.006077378522604704,0.0,0.011666666666666667,0.0,0.0
130,0.0,0.0,0.0,0.0032191329702889893,0.0,0.005517241379310344,0.0,0.011532420292496681,0.0,0.005,0.0,0.0
131,0.0,0.0,0.0,0.002355463148991944,0.0,0.017241379310344827,0.0,0.010448628105223179,0.0,0.015,0.0,0.0
132,0.0,0.0,0.0,0.01287653188115596,0.0,0.015862068965517243,0.0,0.02162252552807331,0.0,0.016666666666666666,0.0,0.0
133,0.0,0.0,0.0,0.007725919128693577,0.0,0.010344827586206896,0.0,0.018856817856431007,0.0,0.01,0.0,0.0
134,0.0,0.0,0.0,0.014857536785949187,0.0,0.010344827586206896,0.0,0.012140143662691116,0.0,0.009166666666666667,0.0,0.0
135,0.0,0.0,0.0,0.004828699455433485,0.0,0.011724137931034483,0.0,0.010776685550808907,0.0,0.014166666666666666,0.0,0.0
136,0.0,0.0,0.0,0.014857536785949185,0.0,0.009655172413793104,0.0,0.007856323383748531,0.0,0.010833333333333334,0.0,0.0
137,0.0,0.0,0.0,0.007428768392974591,0.0,0.009655172413793104,0.0,0.008925002068281174,0.0,0.01,0.0,0.0
138,0.0,0.0,0.0,0.0034490710395953467,0.0,0.004137931034482759,0.0,0.009515422396361828,0.0,0.004166666666666667,0.0,0.0
139,0.0,0.0,0.0,0.0024143497277167424,0.0,0.01310344827586207,0.0,0.005210407543927431,0.0,0.014166666666666666,0.0,1.0
140,0.0,0.0,0.0,0.004292177293718654,0.0,0.00896551724137931,0.0,0.004013379104435444,0.0,0.009166666666666667,0.0,1.0
141,0.0,0.0,0.0,0.0028404114443726374,0.0,0.007586206896551724,0.0,0.010219321586191654,0.0,0.0075,0.0,0.0
142,0.0,0.0,0.0,0.0030658409240847517,0.0,0.010344827586206896,0.0,0.020951086655259132,1.0,0.01,0.0,0.0
143,0.0,0.0,0.0,0.004598761386127128,0.0,0.015862068965517243,0.0,0.005587022751569748,0.0,0.015833333333333335,0.0,1.0
144,0.0,0.0,0.0,0.19314797821733942,1.0,0.011034482758620689,0.0,0.016273746266961098,0.0,0.010833333333333334,0.0,0.0
145,0.0,0.0,0.0,0.003941795473823253,0.0,0.013793103448275862,0.0,0.010300292633473873,0.0,0.011666666666666667,0.0,1.0
146,0.0,0.0,0.0,0.004952512261983061,0.0,0.019310344827586208,0.0,0.013479834422469139,0.0,0.019166666666666665,0.0,0.0
147,0.0,0.0,0.0,0.0026101078137478295,0.0,0.0034482758620689655,0.0,0.0038933816831558943,0.0,0.004166666666666667,0.0,0.0
148,0.0,0.0,0.0,0.0060358743192918535,0.0,0.008275862068965517,0.0,0.017935791984200478,0.0,0.008333333333333333,0.0,1.0
149,0.0,0.0,0.0,0.0021460886468593265,0.0,0.00896551724137931,0.0,0.004651025868952274,0.0,0.008333333333333333,0.0,0.0
150,0.0,0.0,0.0,0.005082841532035247,0.0,0.008275862068965517,0.0,0.009467425756156445,0.0,0.0075,0.0,0.0
151,0.0,0.0,0.0,0.1931479782173394,1.0,0.00896551724137931,0.0,0.010767824947834015,0.0,0.008333333333333333,0.0,0.0
152,0.0,0.0,0.0,0.003065840924084752,0.0,0.008275862068965517,0.0,0.0030741726513952017,0.0,0.009166666666666667,0.0,0.0
153,0.0,0.0,0.0,0.004292177293718652,0.0,0.013793103448275862,0.0,0.02162548527121544,1.0,0.015,0.0,1.0
154,0.0,0.0,0.0,0.002720394059399146,0.0,0.00896551724137931,0.0,0.009237309917807579,0.0,0.0075,0.0,0.0
155,0.0,0.0,0.0,0.005220215627495661,0.0,0.006896551724137931,0.0,0.01050246600061655,0.0,0.005,0.0,0.0
156,0.0,0.0,0.0,0.002122505255135598,0.0,0.007586206896551724,0.0,0.00274858670309186,0.0,0.008333333333333333,0.0,0.0
157,0.0,0.0,0.0,0.00839773818336258,0.0,0.012413793103448275,0.0,0.007142738904803991,0.0,0.0125,0.0,0.0
158,0.0,0.0,0.0,0.01931479782173394,0.0,0.01310344827586207,0.0,0.005842169746756554,0.0,0.011666666666666667,0.0,0.0
159,0.0,0.0,0.0,0.002682610808574158,0.0,0.005517241379310344,0.0,0.007927265018224716,0.0,0.006666666666666667,0.0,1.0
160,0.0,0.0,0.0,0.013796284158381385,0.0,0.004827586206896552,0.0,0.010560231283307076,0.0,0.005833333333333334,0.0,0.0
161,0.0,0.0,0.0,0.005365221617148315,0.0,0.006206896551724138,0.0,0.025909779593348503,0.0,0.005833333333333334,0.0,0.0
162,0.0,0.0,0.0,0.01287653188115596,0.0,0.008275862068965517,0.0,0.008209779858589172,0.0,0.008333333333333333,0.0,1.0
163,0.0,0.0,0.0,0.0032736945460566003,0.0,0.005517241379310344,0.0,0.01702430099248886,0.0,0.005,0.0,0.0
164,0.0,0.0,0.0,0.02146088646859326,0.0,0.0034482758620689655,0.0,0.03290598839521408,0.0,0.0033333333333333335,0.0,1.0
165,0.0,0.0,0.0,0.008779453555333607,0.0,0.00896551724137931,0.0,0.014261500909924507,0.0,0.01,0.0,0.0
166,0.0,0.0,0.0,0.002971507357189837,0.0,0.0020689655172413794,0.0,0.020966816693544388,0.0,0.0016666666666666668,0.0,0.0
167,0.0,0.0,0.0,0.005518513663352553,0.0,0.0020689655172413794,0.0,0.009875355288386345,0.0,0.0025,0.0,1.0
168,0.0,0.0,0.0,0.017558907110667217,0.0,0.004137931034482759,0.0,0.011599693447351456,0.0,0.005,0.0,0.0
169,0.0,0.0,0.0,0.008047832425722472,0.0,0.023448275862068966,1.0,0.018245963379740715,0.0,0.024166666666666666,1.0,0.0
170,0.0,0.0,0.0,0.03862959564346788,0.0,0.018620689655172412,0.0,0.012366624549031258,0.0,0.0175,0.0,0.0
171,0.0,0.0,0.0,0.09657398910866971,0.0,0.01310344827586207,0.0,0.027224885299801826,0.0,0.014166666666666666,0.0,0.0
172,0.0,0.0,0.0,0.01609566485144495,0.0,0.015862068965517243,0.0,0.0220186710357666,0.0,0.016666666666666666,0.0,0.0
173,0.0,0.0,0.0,0.19314797821733942,1.0,0.011034482758620689,0.0,0.02763843536376953,0.0,0.011666666666666667,0.0,1.0
174,0.0,0.0,0.0,0.019314797821733943,0.0,0.014482758620689656,0.0,0.01866074651479721,0.0,0.015833333333333335,0.0,0.0
175,0.0,0.0,0.0,0.005365221617148315,0.0,0.009655172413793104,0.0,0.01660921983420849,0.0,0.010833333333333334,0.0,0.0
176,0.0,0.0,0.0,0.04828699455433485,0.0,0.00896551724137931,0.0,0.019236020743846893,0.0,0.009166666666666667,0.0,0.0
177,0.0,0.0,0.0,0.0035117814221334435,0.0,0.011724137931034483,0.0,0.004408629145473242,0.0,0.0125,0.0,0.0
178,0.0,0.0,0.0,0.00715362882286442,0.0,0.013793103448275862,0.0,0.014773827977478504,0.0,0.014166666666666666,0.0,0.0
179,0.0,0.0,0.0,0.0028828056450349157,0.0,0.007586206896551724,0.0,0.01723780483007431,0.0,0.006666666666666667,0.0,0.0
180,0.0,0.0,0.0,0.006035874319291856,0.0,0.005517241379310344,0.0,0.01603800803422928,0.0,0.004166666666666667,0.0,0.0
181,0.0,0.0,0.0,0.02414349727716742,0.0,0.007586206896551724,0.0,0.01050153560936451,0.0,0.0075,0.0,0.0
182,0.0,0.0,0.0,0.005518513663352554,0.0,0.012413793103448275,0.0,0.015491189435124397,0.0,0.015,0.0,0.0
183,0.0,0.0,0.0,0.004598761386127128,0.0,0.007586206896551724,0.0,0.005189729854464531,0.0,0.006666666666666667,0.0,1.0
184,0.0,0.0,0.0,0.0056808228887452765,0.0,0.004827586206896552,0.0,0.012590440921485424,0.0,0.004166666666666667,0.0,1.0
185,0.0,0.0,0.0,0.008779453555333609,0.0,0.021379310344827585,0.0,0.005842498503625393,0.0,0.021666666666666667,0.0,1.0
186,0.0,0.0,0.0,0.005082841532035246,0.0,0.01793103448275862,0.0,0.03638116642832756,1.0,0.015,0.0,1.0
187,0.0,0.0,0.0,0.01287653188115596,0.0,0.015862068965517243,0.0,0.10856196284294128,1.0,0.015833333333333335,0.0,0.0
188,0.0,0.0,0.0,0.19314797821733942,1.0,0.016551724137931035,0.0,0.04312935099005699,0.0,0.014166666666666666,0.0,1.0
189,0.0,0.0,0.0,0.03862959564346788,0.0,0.014482758620689656,0.0,0.03793979436159134,0.0,0.011666666666666667,0.0,0.0
190,0.0,0.0,0.0,0.02759256831676277,0.0,0.011034482758620689,0.0,0.03507719933986664,0.0,0.011666666666666667,0.0,1.0
191,0.0,0.0,0.0,0.007153628822864423,0.0,0.015172413793103448,0.0,0.012304503470659256,0.0,0.016666666666666666,0.0,0.0
192,0.0,0.0,0.0,0.03862959564346787,0.0,0.015172413793103448,0.0,0.025692179799079895,0.0,0.0125,0.0,1.0
193,0.0,0.0,0.0,0.0965739891086697,0.0,0.012413793103448275,0.0,0.022744763642549515,0.0,0.013333333333333334,0.0,0.0
194,0.0,0.0,0.0,0.008779453555333607,0.0,0.021379310344827585,0.0,0.013070818036794662,0.0,0.020833333333333332,0.0,0.0
195,0.0,0.0,0.0,0.00522021562749566,0.0,0.011724137931034483,0.0,0.029994364827871323,0.0,0.0125,0.0,1.0
196,0.0,0.0,0.0,0.011361645777490555,0.0,0.007586206896551724,0.0,0.02039899118244648,0.0,0.0075,0.0,1.0
197,0.0,0.0,0.0,0.003862959564346788,0.0,0.022068965517241378,0.0,0.021425213664770126,0.0,0.0225,0.0,0.0
198,0.0,0.0,0.0,0.005365221617148315,0.0,0.01310344827586207,0.0,0.02681824564933777,0.0,0.014166666666666666,0.0,0.0
199,0.0,0.0,0.0,0.048286994554334856,0.0,0.012413793103448275,0.0,0.02563673071563244,0.0,0.013333333333333334,0.0,0.0
200,0.0,0.0,0.0,0.008779453555333607,0.0,0.010344827586206896,0.0,0.016739342361688614,0.0,0.010833333333333334,0.0,1.0
